-135.265781677808	-780.937927246094
-132.236709759276	-780.578063964844
-129.208653760716	-780.914733886719
-126.181613199586	-780.118713378906
-123.155587593635	-780.26904296875
-120.130576460916	-780.056640625
-117.106579319789	-779.849792480469
-114.083595688923	-780.01025390625
-111.061625087294	-779.347534179688
-108.040667034172	-779.512756347656
-105.020721049135	-779.147399902344
-102.001786652066	-778.965148925781
-98.9838633631476	-778.634033203125
-95.9669507028802	-778.986145019531
-92.9510481920504	-778.337158203125
-89.9361553517448	-778.509643554688
-86.9222717033693	-778.200927734375
-83.9093967686252	-777.81884765625
-80.8975300695124	-777.712097167969
-77.8866711283294	-777.637268066406
-74.8768194676892	-777.041748046875
-71.8679746104908	-776.872985839844
-68.8601360799475	-776.413696289063
-65.8533033995658	-776.308715820313
-62.8474760931499	-775.729125976563
-59.8426536848132	-775.293273925781
-56.8388356989659	-775.224914550781
-53.8360216603152	-775.293762207031
-50.8342110938685	-774.411010742188
-47.8334035249377	-773.777282714844
-44.8335984791267	-772.797241210938
-41.834795482347	-770.204345703125
-38.8369940607979	-768.649963378906
-35.8401937409818	-767.601379394531
-32.8443940497084	-766.860900878906
-29.8495945140702	-765.705139160156
-26.8557946614661	-763.568115234375
-23.8629940195937	-761.844543457031
-20.8711921164406	-758.843872070313
-17.8803884803003	-752.796081542969
-14.8905826397601	-744.06982421875
-11.9017741236966	-714.013610839844
-8.9139624612918	-546.114440917969
-5.92714718202052	754.811950683594
-2.94132781565444	6378.693359375
0.0434961077382248	10626.4765625
3.02732505780103	9119.9130859375
6.01015950386537	3164.89526367188
8.99199991499091	-228.732727050781
11.9728467599297	-696.333679199219
14.9527005071342	-747.374450683594
17.9315616247742	-758.052490234375
20.909430580716	-761.275695800781
23.8863078425397	-764.211730957031
26.8621938775227	-765.692993164063
29.8370891526562	-765.867492675781
32.8109941346455	-765.62646484375
35.783909289882	-765.970092773438
38.7558350844837	-765.964111328125
41.7267719842672	-765.615234375
44.6967204547641	-765.77197265625
47.665680961197	-764.493591308594
50.6336539685201	-763.240661621094
53.600639941379	-760.730224609375
56.5666393441393	-751.870239257813
59.5316526408625	-718.614501953125
62.4956802953306	-607.996215820313
65.4587227710298	-325.245391845703
68.4207805311594	172.012893676758
71.3818540386274	784.581237792969
74.3419437560472	1354.65051269531
77.3010501457494	1879.04296875
80.2591736697664	2177.37036132813
83.2163147898564	2226.78466796875
86.1724739674758	2274.17309570313
89.1276516637912	2299.23364257813
92.0818483396878	2270.53857421875
95.0350644557615	2100.50854492188
97.9873004723194	1938.07836914063
100.938556849376	1828.4580078125
103.888834046664	1651.14135742188
106.83813252363	1582.64123535156
109.786452739426	1556.91174316406
112.733795152917	1461.01208496094
115.680160222699	1390.73828125
118.625548407052	1400.93896484375
121.569960163999	1373.16040039063
124.513395951254	1310.29699707031
127.45585622626	1248.08569335938
130.397341446169	1204.52673339844
133.337852067845	1180.7646484375
136.277388547871	1149.04943847656
139.215951342542	1122.45349121094
142.153540907874	1096.19384765625
145.090157699595	1047.53381347656
148.025802173138	1016.1640625
150.960474783674	959.78857421875
153.89417598607	944.351440429688
156.826906234926	915.619018554688
159.758665984545	888.186889648438
162.689455688947	870.729248046875
165.619275801883	882.726379394531
168.548126776814	910.95458984375
171.476009066906	872.630981445313
174.402923125057	770.005554199219
177.328869403886	727.459899902344
180.253848355719	673.20458984375
183.177860432609	649.811950683594
186.100906086319	630.064819335938
189.022985768336	645.246154785156
191.944099929863	641.796691894531
194.864249021832	644.861328125
197.783433494883	610.321411132813
200.701653799384	584.742797851563
203.618910385413	580.355834960938
206.535203702774	542.634216308594
209.450534200994	500.0185546875
212.364902329318	482.666900634766
215.278308536712	457.296295166016
218.190753271859	476.827880859375
221.102236983173	481.215454101563
224.012760118779	459.268402099609
226.922323126528	406.486511230469
229.830926453993	376.297546386719
232.738570548467	352.418640136719
235.645255856972	335.020690917969
238.550982826246	339.557739257813
241.455751902746	336.398284912109
244.359563532666	313.693572998047
247.262418161907	300.233032226563
250.164316236108	275.233795166016
253.06525820062	263.024871826172
255.965244500518	237.783737182617
258.864275580614	216.589508056641
261.762351885427	225.205230712891
264.659473859216	205.97966003418
267.555641945957	183.050872802734
270.45085658935	181.076858520508
273.345118232815	164.228561401367
276.238427319512	159.078414916992
